geo,time,children_per_woman_total_fertility
arm,1930,7.04
arm,1931,6.89
arm,1932,6.74
arm,1933,6.58
arm,1934,6.43
arm,1935,6.28
arm,1936,6.13
arm,1937,5.98
arm,1938,5.82
arm,1939,5.67
arm,1940,5.52
arm,1941,4.56
arm,1942,3.34
arm,1943,1.82
arm,1944,1.74
arm,1945,2.39
arm,1946,3.58
arm,1947,4.1
arm,1948,3.63
arm,1949,4.05
arm,1950,4.53
arm,1951,4.51
arm,1952,4.49
arm,1953,4.48
arm,1954,4.48
arm,1955,4.49
arm,1956,4.51
arm,1957,4.53
arm,1958,4.55
arm,1959,4.56
arm,1960,4.55
arm,1961,4.51
arm,1962,4.44
arm,1963,4.32
arm,1964,4.16
arm,1965,3.98
arm,1966,3.79
arm,1967,3.61
arm,1968,3.45
arm,1969,3.31
arm,1970,3.21
arm,1971,3.12
arm,1972,3.03
arm,1973,2.94
arm,1974,2.85
arm,1975,2.75
arm,1976,2.65
arm,1977,2.56
arm,1978,2.48
arm,1979,2.42
arm,1980,2.39
arm,1981,2.37
arm,1982,2.38
arm,1983,2.41
arm,1984,2.44
arm,1985,2.48
arm,1986,2.52
arm,1987,2.55
arm,1988,2.57
arm,1989,2.57
arm,1990,2.54
arm,1991,2.48
arm,1992,2.4
arm,1993,2.3
arm,1994,2.18
arm,1995,1.8
arm,1996,1.8
arm,1997,1.7
arm,1998,1.5
arm,1999,1.4
arm,2000,1.3
arm,2001,1.2
arm,2002,1.2
arm,2003,1.4
arm,2004,1.4
arm,2005,1.4
arm,2006,1.3
arm,2007,1.4
arm,2008,1.4
arm,2009,1.6
arm,2010,1.55
arm,2011,1.5
arm,2012,1.47
arm,2013,1.44
arm,2014,1.42
arm,2015,1.41
abw,1800,5.64
abw,1801,5.64
abw,1802,5.64
abw,1803,5.64
abw,1804,5.64
abw,1805,5.64
abw,1806,5.64
abw,1807,5.64
abw,1808,5.64
abw,1809,5.64
abw,1810,5.64
abw,1811,5.64
abw,1812,5.64
abw,1813,5.64
abw,1814,5.64
abw,1815,5.64
abw,1816,5.64
abw,1817,5.64
abw,1818,5.64
abw,1819,5.64
abw,1820,5.64
abw,1821,5.64
abw,1822,5.64
abw,1823,5.64
abw,1824,5.64
abw,1825,5.64
abw,1826,5.64
abw,1827,5.64
abw,1828,5.64
abw,1829,5.64
abw,1830,5.64
abw,1831,5.64
abw,1832,5.64
abw,1833,5.64
abw,1834,5.64
abw,1835,5.64
abw,1836,5.64
abw,1837,5.64
abw,1838,5.64
abw,1839,5.64
abw,1840,5.64
abw,1841,5.64
abw,1842,5.64
abw,1843,5.64
abw,1844,5.64
abw,1845,5.64
abw,1846,5.64
abw,1847,5.64
abw,1848,5.64
abw,1849,5.64
abw,1850,5.64
abw,1851,5.64
abw,1852,5.64
abw,1853,5.64
abw,1854,5.64
abw,1855,5.64
abw,1856,5.64
abw,1857,5.64
abw,1858,5.64
abw,1859,5.64
abw,1860,5.64
abw,1861,5.64
abw,1862,5.64
abw,1863,5.64
abw,1864,5.64
abw,1865,5.64
abw,1866,5.64
abw,1867,5.64
abw,1868,5.64
abw,1869,5.64
abw,1870,5.64
abw,1871,5.64
abw,1872,5.64
abw,1873,5.64
abw,1874,5.64
abw,1875,5.64
abw,1876,5.64
abw,1877,5.64
abw,1878,5.64
abw,1879,5.64
abw,1880,5.64
abw,1881,5.64
abw,1882,5.64
abw,1883,5.64
abw,1884,5.64
abw,1885,5.64
abw,1886,5.64
abw,1887,5.64
abw,1888,5.64
abw,1889,5.64
abw,1890,5.64
abw,1891,5.64
abw,1892,5.64
abw,1893,5.64
abw,1894,5.64
abw,1895,5.64
abw,1896,5.64
abw,1897,5.64
abw,1898,5.64
abw,1899,5.64
abw,1900,5.64
abw,1901,5.64
abw,1902,5.64
abw,1903,5.64
abw,1904,5.64
abw,1905,5.64
abw,1906,5.64
abw,1907,5.64
abw,1908,5.64
abw,1909,5.64
abw,1910,5.64
abw,1911,5.64
abw,1912,5.64
abw,1913,5.64
abw,1914,5.64
abw,1915,5.64
abw,1916,5.64
abw,1917,5.64
abw,1918,5.64
abw,1919,5.64
abw,1920,5.64
abw,1921,5.64
abw,1922,5.64
abw,1923,5.64
abw,1924,5.64
abw,1925,5.64
abw,1926,5.64
abw,1927,5.64
abw,1928,5.64
abw,1929,5.64
abw,1930,5.64
abw,1931,5.65
abw,1932,5.66
abw,1933,5.66
abw,1934,5.67
abw,1935,5.68
abw,1936,5.69
abw,1937,5.7
abw,1938,5.7
abw,1939,5.71
abw,1940,5.72
abw,1941,5.73
abw,1942,5.74
abw,1943,5.74
abw,1944,5.75
abw,1945,5.76
abw,1946,5.77
abw,1947,5.78
abw,1948,5.78
abw,1949,5.79
abw,1950,5.8
abw,1951,5.77
abw,1952,5.7
abw,1953,5.62
abw,1954,5.53
abw,1955,5.44
abw,1956,5.33
abw,1957,5.22
abw,1958,5.1
abw,1959,4.97
abw,1960,4.82
abw,1961,4.66
abw,1962,4.47
abw,1963,4.27
abw,1964,4.06
abw,1965,3.84
abw,1966,3.63
abw,1967,3.42
abw,1968,3.23
abw,1969,3.05
abw,1970,2.91
abw,1971,2.79
abw,1972,2.69
abw,1973,2.61
abw,1974,2.55
abw,1975,2.51
abw,1976,2.47
abw,1977,2.45
abw,1978,2.43
abw,1979,2.41
abw,1980,2.39
abw,1981,2.38
abw,1982,2.36
abw,1983,2.35
abw,1984,2.34
abw,1985,2.33
abw,1986,2.32
abw,1987,2.31
abw,1988,2.29
abw,1989,2.27
abw,1990,2.25
abw,1991,2.22
abw,1992,2.19
abw,1993,2.15
abw,1994,2.11
abw,1995,2.06
abw,1996,2.02
abw,1997,1.98
abw,1998,1.94
abw,1999,1.91
abw,2000,1.87
abw,2001,1.85
abw,2002,1.83
abw,2003,1.81
abw,2004,1.79
abw,2005,1.77
abw,2006,1.75
abw,2007,1.74
abw,2008,1.73
abw,2009,1.71
abw,2010,1.7
abw,2011,1.69
abw,2012,1.68
abw,2013,1.67
abw,2014,1.67
abw,2015,1.66
aus,1800,6.5
aus,1801,6.48
aus,1802,6.46
aus,1803,6.44
aus,1804,6.42
aus,1805,6.4
aus,1806,6.38
aus,1807,6.36
aus,1808,6.34
aus,1809,6.32
aus,1810,6.3
aus,1811,6.28
aus,1812,6.26
aus,1813,6.24
aus,1814,6.22
aus,1815,6.2
aus,1816,6.18
aus,1817,6.16
aus,1818,6.14
aus,1819,6.12
aus,1820,6.1
aus,1821,6.08
aus,1822,6.06
aus,1823,6.04
aus,1824,6.02
aus,1825,6
aus,1826,5.96
aus,1827,5.92
aus,1828,5.87
aus,1829,5.83
aus,1830,5.79
aus,1831,5.75
aus,1832,5.7
aus,1833,5.66
aus,1834,5.62
aus,1835,5.58
aus,1836,5.54
aus,1837,5.49
aus,1838,5.45
aus,1839,5.41
aus,1840,5.37
aus,1841,5.32
aus,1842,5.28
aus,1843,5.24
aus,1844,5.2
aus,1845,5.16
aus,1846,5.11
aus,1847,5.07
aus,1848,5.03
aus,1849,4.99
aus,1850,4.94
aus,1851,5.01
aus,1852,4.7
aus,1853,5.03
aus,1854,4.86
aus,1855,5.32
aus,1856,5.19
aus,1857,5.63
aus,1858,5.71
aus,1859,5.75
aus,1860,5.71
aus,1861,5.67
aus,1862,5.8
aus,1863,5.59
aus,1864,5.75
aus,1865,5.64
aus,1866,5.33
aus,1867,5.41
aus,1868,5.43
aus,1869,5.19
aus,1870,5.19
aus,1871,5.09
aus,1872,4.97
aus,1873,5.01
aus,1874,4.93
aus,1875,4.81
aus,1876,4.81
aus,1877,4.69
aus,1878,4.74
aus,1879,4.8
aus,1880,4.73
aus,1881,4.73
aus,1882,4.62
aus,1883,4.66
aus,1884,4.77
aus,1885,4.78
aus,1886,4.74
aus,1887,4.77
aus,1888,4.76
aus,1889,4.65
aus,1890,4.69
aus,1891,4.62
aus,1892,4.52
aus,1893,4.4
aus,1894,4.13
aus,1895,4.07
aus,1896,3.81
aus,1897,3.78
aus,1898,3.64
aus,1899,3.66
aus,1900,3.66
aus,1901,3.64
aus,1902,3.58
aus,1903,3.39
aus,1904,3.54
aus,1905,3.51
aus,1906,3.35
aus,1907,3.35
aus,1908,3.35
aus,1909,3.35
aus,1910,3.35
aus,1911,3.51
aus,1912,3.51
aus,1913,3.51
aus,1914,3.51
aus,1915,3.51
aus,1916,3.07
aus,1917,3.07
aus,1918,3.07
aus,1919,3.07
aus,1920,3.07
aus,1921,3.12
aus,1922,3.11
aus,1923,3.02
aus,1924,2.97
aus,1925,2.95
aus,1926,2.85
aus,1927,2.8
aus,1928,2.77
aus,1929,2.64
aus,1930,2.58
aus,1931,2.36
aus,1932,2.19
aus,1933,2.17
aus,1934,2.11
aus,1935,2.12
aus,1936,2.18
aus,1937,2.21
aus,1938,2.21
aus,1939,2.22
aus,1940,2.26
aus,1941,2.36
aus,1942,2.38
aus,1943,2.57
aus,1944,2.63
aus,1945,2.74
aus,1946,2.99
aus,1947,3.08
aus,1948,2.99
aus,1949,2.99
aus,1950,3.07
aus,1951,3.06
aus,1952,3.18
aus,1953,3.19
aus,1954,3.19
aus,1955,3.28
aus,1956,3.33
aus,1957,3.42
aus,1958,3.42
aus,1959,3.44
aus,1960,3.45
aus,1961,3.55
aus,1962,3.43
aus,1963,3.34
aus,1964,3.15
aus,1965,2.97
aus,1966,2.89
aus,1967,2.85
aus,1968,2.89
aus,1969,2.89
aus,1970,2.86
aus,1971,2.95
aus,1972,2.74
aus,1973,2.49
aus,1974,2.32
aus,1975,2.15
aus,1976,2.06
aus,1977,2.01
aus,1978,1.95
aus,1979,1.91
aus,1980,1.89
aus,1981,1.94
aus,1982,1.93
aus,1983,1.92
aus,1984,1.84
aus,1985,1.92
aus,1986,1.87
aus,1987,1.85
aus,1988,1.83
aus,1989,1.84
aus,1990,1.9
aus,1991,1.85
aus,1992,1.89
aus,1993,1.86
aus,1994,1.84
aus,1995,1.82
aus,1996,1.8
aus,1997,1.78
aus,1998,1.76
aus,1999,1.76
aus,2000,1.76
aus,2001,1.73
aus,2002,1.76
aus,2003,1.75
aus,2004,1.76
aus,2005,1.79
aus,2006,1.82
aus,2007,1.92
aus,2008,1.96
aus,2009,1.9
aus,2010,1.89
aus,2011,1.88
aus,2012,1.89
aus,2013,1.88
aus,2014,1.88
aus,2015,1.88
aut,1800,5.1
aut,1801,5.1
aut,1802,5.1
aut,1803,5.1
aut,1804,5.1
aut,1805,5.1
aut,1806,5.1
aut,1807,5.1
aut,1808,5.1
aut,1809,5.1
aut,1810,5.1
aut,1811,5.1
aut,1812,5.1
aut,1813,5.1
aut,1814,5.1
aut,1815,5.1
aut,1816,5.1
aut,1817,5.1
aut,1818,5.1
aut,1819,5.1
aut,1820,5.1
aut,1821,5.1
aut,1822,5.1
aut,1823,5.1
aut,1824,5.1
aut,1825,5.1
aut,1826,5.1
aut,1827,5.1
aut,1828,5.1
aut,1829,5.1
aut,1830,5.1
aut,1831,5.1
aut,1832,5.1
aut,1833,5.1
aut,1834,5.1
aut,1835,5.1
aut,1836,5.1
aut,1837,5.1
aut,1838,5.1
aut,1839,5.1
aut,1840,5.1
aut,1841,5.1
aut,1842,5.1
aut,1843,5.1
aut,1844,5.1
aut,1845,5.1
aut,1846,5.1
aut,1847,5.1
aut,1848,5.1
aut,1849,5.1
aut,1850,5.1
aut,1851,5.1
aut,1852,5.1
aut,1853,5.1
aut,1854,5.1
aut,1855,5.1
aut,1856,5.1
aut,1857,5.1
aut,1858,5.1
aut,1859,5.1
aut,1860,5.1
aut,1861,5.06
aut,1862,5.02
aut,1863,4.98
aut,1864,4.94
aut,1865,4.89
aut,1866,4.85
aut,1867,4.81
aut,1868,4.77
aut,1869,4.73
aut,1870,4.69
aut,1871,4.65
aut,1872,4.75
aut,1873,4.83
aut,1874,4.8
aut,1875,4.81
aut,1876,4.92
aut,1877,4.72
aut,1878,4.61
aut,1879,4.61
aut,1880,4.62
aut,1881,4.55
aut,1882,4.56
aut,1883,4.51
aut,1884,4.58
aut,1885,4.49
aut,1886,4.51
aut,1887,4.49
aut,1888,4.43
aut,1889,4.44
aut,1890,4.24
aut,1891,4.48
aut,1892,4.31
aut,1893,4.36
aut,1894,4.34
aut,1895,4.4
aut,1896,4.4
aut,1897,4.33
aut,1898,4.35
aut,1899,4.35
aut,1900,4.33
aut,1901,4.34
aut,1902,4.35
aut,1903,4.13
aut,1904,4.17
aut,1905,3.99
aut,1906,4.01
aut,1907,3.89
aut,1908,3.83
aut,1909,3.8
aut,1910,3.69
aut,1911,3.5
aut,1912,3.5
aut,1913,3.33
aut,1914,3.2
aut,1915,3.07
aut,1916,2.94
aut,1917,2.81
aut,1918,2.68
aut,1919,2.55
aut,1920,3.14
aut,1921,3.21
aut,1922,3.19
aut,1923,3.1
aut,1924,2.99
aut,1925,2.85
aut,1926,2.66
aut,1927,2.47
aut,1928,2.43
aut,1929,2.32
aut,1930,2.32
aut,1931,2.19
aut,1932,2.1
aut,1933,1.97
aut,1934,1.87
aut,1935,1.81
aut,1936,1.8
aut,1937,1.54
aut,1938,1.92
aut,1939,2.86
aut,1940,2.7
aut,1941,2.53
aut,1942,2.37
aut,1943,2.21
aut,1944,2.04
aut,1945,1.88
aut,1946,1.88
aut,1947,1.87
aut,1948,1.87
aut,1949,1.87
aut,1950,1.87
aut,1951,2.02
aut,1952,2.06
aut,1953,2.09
aut,1954,2.16
aut,1955,2.29
aut,1956,2.49
aut,1957,2.57
aut,1958,2.6
aut,1959,2.69
aut,1960,2.7
aut,1961,2.79
aut,1962,2.8
aut,1963,2.82
aut,1964,2.8
aut,1965,2.7
aut,1966,2.66
aut,1967,2.62
aut,1968,2.59
aut,1969,2.49
aut,1970,2.29
aut,1971,2.2
aut,1972,2.09
aut,1973,1.94
aut,1974,1.91
aut,1975,1.83
aut,1976,1.69
aut,1977,1.63
aut,1978,1.6
aut,1979,1.6
aut,1980,1.65
aut,1981,1.67
aut,1982,1.66
aut,1983,1.56
aut,1984,1.52
aut,1985,1.47
aut,1986,1.45
aut,1987,1.43
aut,1988,1.45
aut,1989,1.45
aut,1990,1.46
aut,1991,1.51
aut,1992,1.51
aut,1993,1.5
aut,1994,1.47
aut,1995,1.42
aut,1996,1.45
aut,1997,1.39
aut,1998,1.37
aut,1999,1.34
aut,2000,1.37
aut,2001,1.33
aut,2002,1.39
aut,2003,1.38
aut,2004,1.42
aut,2005,1.41
aut,2006,1.41
aut,2007,1.38
aut,2008,1.41
aut,2009,1.39
aut,2010,1.44
aut,2011,1.44
aut,2012,1.46
aut,2013,1.47
aut,2014,1.48
aut,2015,1.5
aze,1800,8.1
aze,1801,8.1
aze,1802,8.1
aze,1803,8.1
aze,1804,8.1
aze,1805,8.1
aze,1806,8.1
aze,1807,8.1
aze,1808,8.1
aze,1809,8.1
aze,1810,8.1
aze,1811,8.1
aze,1812,8.1
aze,1813,8.1
aze,1814,8.1
aze,1815,8.1
aze,1816,8.1
aze,1817,8.1
aze,1818,8.1
aze,1819,8.1
aze,1820,8.1
aze,1821,8.1
aze,1822,8.1
aze,1823,8.1
aze,1824,8.1
aze,1825,8.1
aze,1826,8.1
aze,1827,8.1
aze,1828,8.1
aze,1829,8.1
aze,1830,8.1
aze,1831,8.1
aze,1832,8.1
aze,1833,8.1
aze,1834,8.1
aze,1835,8.1
aze,1836,8.1
aze,1837,8.1
aze,1838,8.1
aze,1839,8.1
aze,1840,8.1
aze,1841,8.1
aze,1842,8.1
aze,1843,8.1
aze,1844,8.1
aze,1845,8.1
aze,1846,8.1
aze,1847,8.1
aze,1848,8.1
aze,1849,8.1
aze,1850,8.1
aze,1851,8.1
aze,1852,8.1
aze,1853,8.1
aze,1854,8.1
aze,1855,8.1
aze,1856,8.1
aze,1857,8.1
aze,1858,8.1
aze,1859,8.1
aze,1860,8.1
aze,1861,8.1
aze,1862,8.1
aze,1863,8.1
aze,1864,8.1
aze,1865,8.1
aze,1866,8.1
aze,1867,8.1
aze,1868,8.1
aze,1869,8.1
aze,1870,8.1
aze,1871,8.1
aze,1872,8.1
aze,1873,8.1
aze,1874,8.1
aze,1875,8.1
aze,1876,8.1
aze,1877,8.1
aze,1878,8.1
aze,1879,8.1
aze,1880,8.1
aze,1881,8.1
aze,1882,8.1
aze,1883,8.1
aze,1884,8.1
aze,1885,8.1
aze,1886,8.1
aze,1887,8.1
aze,1888,8.1
aze,1889,8.1
aze,1890,8.1
aze,1891,8.1
aze,1892,8.1
aze,1893,8.1
aze,1894,8.1
aze,1895,8.1
aze,1896,8.07
aze,1897,8.04
aze,1898,8.01
aze,1899,7.98
aze,1900,7.95
aze,1901,7.92
aze,1902,7.89
aze,1903,7.86
aze,1904,7.83
aze,1905,7.8
aze,1906,7.77
aze,1907,7.74
aze,1908,7.71
aze,1909,7.68
aze,1910,7.65
aze,1911,7.62
aze,1912,7.59
aze,1913,7.56
aze,1914,7.53
aze,1915,7.5
aze,1916,7.47
aze,1917,7.44
aze,1918,7.41
aze,1919,7.38
aze,1920,7.35
aze,1921,7.32
aze,1922,7.29
aze,1923,7.26
aze,1924,7.23
aze,1925,7.2
aze,1926,7.14
aze,1927,7.08
aze,1928,7.01
aze,1929,6.95
aze,1930,6.89
aze,1931,6.83
aze,1932,6.76
aze,1933,6.7
aze,1934,6.64
aze,1935,6.58
aze,1936,6.52
aze,1937,6.45
aze,1938,6.39
aze,1939,6.33
aze,1940,6.27
aze,1941,6.2
aze,1942,6.14
aze,1943,6.08
aze,1944,6.02
aze,1945,5.96
aze,1946,5.89
aze,1947,5.83
aze,1948,5.77
aze,1949,5.71
aze,1950,5.64
aze,1951,5.59
aze,1952,5.51
aze,1953,5.44
aze,1954,5.41
aze,1955,5.39
aze,1956,5.4
aze,1957,5.43
aze,1958,5.48
aze,1959,5.53
aze,1960,5.57
aze,1961,5.6
aze,1962,5.59
aze,1963,5.55
aze,1964,5.47
aze,1965,5.35
aze,1966,5.21
aze,1967,5.06
aze,1968,4.9
aze,1969,4.75
aze,1970,4.61
aze,1971,4.48
aze,1972,4.35
aze,1973,4.22
aze,1974,4.08
aze,1975,3.95
aze,1976,3.81
aze,1977,3.68
aze,1978,3.54
aze,1979,3.41
aze,1980,3.29
aze,1981,3.18
aze,1982,3.09
aze,1983,3.03
aze,1984,2.98
aze,1985,2.95
aze,1986,2.95
aze,1987,2.95
aze,1988,2.96
aze,1989,2.97
aze,1990,2.97
aze,1991,2.94
aze,1992,2.88
aze,1993,2.8
aze,1994,2.69
aze,1995,2.56
aze,1996,2.43
aze,1997,2.3
aze,1998,2.19
aze,1999,2.11
aze,2000,2.05
aze,2001,2.01
aze,2002,2
aze,2003,1.99
aze,2004,1.99
aze,2005,1.99
aze,2006,1.99
aze,2007,1.99
aze,2008,1.99
aze,2009,1.98
aze,2010,1.97
aze,2011,1.96
aze,2012,1.94
aze,2013,1.92
aze,2014,1.91
aze,2015,1.89
bhs,1800,5.9
bhs,1801,5.9
bhs,1802,5.9
bhs,1803,5.9
bhs,1804,5.9
bhs,1805,5.9
bhs,1806,5.9
bhs,1807,5.9
bhs,1808,5.9
bhs,1809,5.9
bhs,1810,5.9
bhs,1811,5.9
bhs,1812,5.9
bhs,1813,5.9
bhs,1814,5.9
bhs,1815,5.9
bhs,1816,5.9
bhs,1817,5.9
bhs,1818,5.9
bhs,1819,5.9
bhs,1820,5.9
bhs,1821,5.9
bhs,1822,5.9
bhs,1823,5.9
bhs,1824,5.9
bhs,1825,5.9
bhs,1826,5.9
bhs,1827,5.9
bhs,1828,5.9
bhs,1829,5.9
bhs,1830,5.9
bhs,1831,5.9
bhs,1832,5.9
bhs,1833,5.9
bhs,1834,5.9
bhs,1835,5.9
bhs,1836,5.9
bhs,1837,5.9
bhs,1838,5.9
bhs,1839,5.9
bhs,1840,5.9
bhs,1841,5.9
bhs,1842,5.9
bhs,1843,5.9
bhs,1844,5.9
bhs,1845,5.9
bhs,1846,5.9
bhs,1847,5.9
bhs,1848,5.9
bhs,1849,5.9
bhs,1850,5.9
bhs,1851,5.9
bhs,1852,5.9
bhs,1853,5.9
bhs,1854,5.9
bhs,1855,5.9
bhs,1856,5.9
bhs,1857,5.9
bhs,1858,5.9
bhs,1859,5.9
bhs,1860,5.9
bhs,1861,5.9
bhs,1862,5.9
bhs,1863,5.9
bhs,1864,5.9
bhs,1865,5.9
bhs,1866,5.9
bhs,1867,5.9
bhs,1868,5.9
bhs,1869,5.9
bhs,1870,5.9
bhs,1871,5.9
bhs,1872,5.9
bhs,1873,5.9
bhs,1874,5.9
bhs,1875,5.9
bhs,1876,5.9
bhs,1877,5.9
bhs,1878,5.9
bhs,1879,5.9
bhs,1880,5.9
bhs,1881,5.9
bhs,1882,5.9
bhs,1883,5.9
bhs,1884,5.9
bhs,1885,5.9
bhs,1886,5.9
bhs,1887,5.9
bhs,1888,5.9
bhs,1889,5.9
bhs,1890,5.9
bhs,1891,5.9
bhs,1892,5.9
bhs,1893,5.9
bhs,1894,5.9
bhs,1895,5.9
bhs,1896,5.9
bhs,1897,5.9
bhs,1898,5.9
bhs,1899,5.9
bhs,1900,5.9
bhs,1901,5.9
bhs,1902,5.9
bhs,1903,5.9
bhs,1904,5.9
bhs,1905,5.9
bhs,1906,5.9
bhs,1907,5.9
bhs,1908,5.9
bhs,1909,5.9
bhs,1910,5.9
bhs,1911,5.9
bhs,1912,5.9
bhs,1913,5.9
bhs,1914,5.9
bhs,1915,5.9
bhs,1916,5.9
bhs,1917,5.9
bhs,1918,5.9
bhs,1919,5.9
bhs,1920,5.9
bhs,1921,5.9
bhs,1922,5.9
bhs,1923,5.9
bhs,1924,5.9
bhs,1925,5.9
bhs,1926,5.82
bhs,1927,5.75
bhs,1928,5.67
bhs,1929,5.59
bhs,1930,5.52
bhs,1931,5.44
bhs,1932,5.36
bhs,1933,5.28
bhs,1934,5.21
bhs,1935,5.13
bhs,1936,5.05
bhs,1937,4.98
bhs,1938,4.9
bhs,1939,4.82
bhs,1940,4.75
bhs,1941,4.67
bhs,1942,4.59
bhs,1943,4.52
bhs,1944,4.44
bhs,1945,4.36
bhs,1946,4.29
bhs,1947,4.21
bhs,1948,4.13
bhs,1949,4.05
bhs,1950,3.98
bhs,1951,3.99
bhs,1952,4.02
bhs,1953,4.06
bhs,1954,4.12
bhs,1955,4.18
bhs,1956,4.25
bhs,1957,4.32
bhs,1958,4.4
bhs,1959,4.46
bhs,1960,4.5
bhs,1961,4.5
bhs,1962,4.45
bhs,1963,4.36
bhs,1964,4.22
bhs,1965,4.06
bhs,1966,3.89
bhs,1967,3.75
bhs,1968,3.64
bhs,1969,3.57
bhs,1970,3.53
bhs,1971,3.5
bhs,1972,3.47
bhs,1973,3.41
bhs,1974,3.33
bhs,1975,3.23
bhs,1976,3.14
bhs,1977,3.06
bhs,1978,3.01
bhs,1979,2.99
bhs,1980,2.99
bhs,1981,2.99
bhs,1982,2.99
bhs,1983,2.97
bhs,1984,2.92
bhs,1985,2.86
bhs,1986,2.79
bhs,1987,2.73
bhs,1988,2.68
bhs,1989,2.65
bhs,1990,2.64
bhs,1991,2.63
bhs,1992,2.62
bhs,1993,2.6
bhs,1994,2.57
bhs,1995,2.51
bhs,1996,2.44
bhs,1997,2.36
bhs,1998,2.26
bhs,1999,2.17
bhs,2000,2.07
bhs,2001,1.99
bhs,2002,1.92
bhs,2003,1.88
bhs,2004,1.86
bhs,2005,1.85
bhs,2006,1.86
bhs,2007,1.88
bhs,2008,1.89
bhs,2009,1.9
bhs,2010,1.9
bhs,2011,1.9
bhs,2012,1.89
bhs,2013,1.89
bhs,2014,1.88
bhs,2015,1.88
bhr,1800,7.03
bhr,1801,7.03
bhr,1802,7.03
bhr,1803,7.03
bhr,1804,7.03
bhr,1805,7.03
bhr,1806,7.03
bhr,1807,7.03
bhr,1808,7.03
bhr,1809,7.03
bhr,1810,7.03
bhr,1811,7.02
bhr,1812,7.02
bhr,1813,7.02
bhr,1814,7.02
bhr,1815,7.02
bhr,1816,7.02
bhr,1817,7.02
bhr,1818,7.02
bhr,1819,7.02
bhr,1820,7.02
bhr,1821,7.02
bhr,1822,7.02
bhr,1823,7.02
bhr,1824,7.02
bhr,1825,7.02
bhr,1826,7.02
bhr,1827,7.02
bhr,1828,7.02
bhr,1829,7.02
bhr,1830,7.02
bhr,1831,7.02
bhr,1832,7.01
bhr,1833,7.01
bhr,1834,7.01
bhr,1835,7.01
bhr,1836,7.01
bhr,1837,7.01
bhr,1838,7.01
bhr,1839,7.01
bhr,1840,7.01
bhr,1841,7.01
bhr,1842,7.01
bhr,1843,7.01
bhr,1844,7.01
bhr,1845,7.01
bhr,1846,7.01
bhr,1847,7.01
bhr,1848,7.01
bhr,1849,7.01
bhr,1850,7.01
bhr,1851,7.01
bhr,1852,7.01
bhr,1853,7
bhr,1854,7
bhr,1855,7
bhr,1856,7
bhr,1857,7
bhr,1858,7
bhr,1859,7
bhr,1860,7
bhr,1861,7
bhr,1862,7
bhr,1863,7
bhr,1864,7
bhr,1865,7
bhr,1866,7
bhr,1867,7
bhr,1868,7
bhr,1869,7
bhr,1870,7
bhr,1871,7
bhr,1872,7
bhr,1873,6.99
bhr,1874,6.99
bhr,1875,6.99
bhr,1876,6.99
bhr,1877,6.99
bhr,1878,6.99
bhr,1879,6.99
bhr,1880,6.99
bhr,1881,6.99
bhr,1882,6.99
bhr,1883,6.99
bhr,1884,6.99
bhr,1885,6.99
bhr,1886,6.99
bhr,1887,6.99
bhr,1888,6.99
bhr,1889,6.99
bhr,1890,6.99
bhr,1891,6.99
bhr,1892,6.99
bhr,1893,6.99
bhr,1894,6.98
bhr,1895,6.98
bhr,1896,6.98
bhr,1897,6.98
bhr,1898,6.98
bhr,1899,6.98
bhr,1900,6.98
bhr,1901,6.98
bhr,1902,6.98
bhr,1903,6.98
bhr,1904,6.98
bhr,1905,6.98
bhr,1906,6.98
bhr,1907,6.98
bhr,1908,6.98
bhr,1909,6.98
bhr,1910,6.98
bhr,1911,6.98
bhr,1912,6.98
bhr,1913,6.98
bhr,1914,6.98
bhr,1915,6.97
bhr,1916,6.97
bhr,1917,6.97
bhr,1918,6.97
bhr,1919,6.97
bhr,1920,6.97
bhr,1921,6.97
bhr,1922,6.97
bhr,1923,6.97
bhr,1924,6.97
bhr,1925,6.97
bhr,1926,6.97
bhr,1927,6.97
bhr,1928,6.98
bhr,1929,6.98
bhr,1930,6.98
bhr,1931,6.98
bhr,1932,6.99
bhr,1933,6.99
bhr,1934,6.99
bhr,1935,6.99
bhr,1936,7
bhr,1937,7
bhr,1938,7
bhr,1939,7
bhr,1940,7.01
bhr,1941,7.01
bhr,1942,7.01
bhr,1943,7.01
bhr,1944,7.02
bhr,1945,7.02
bhr,1946,7.02
bhr,1947,7.02
bhr,1948,7.03
bhr,1949,7.03
bhr,1950,7.03
bhr,1951,7.01
bhr,1952,6.97
bhr,1953,6.95
bhr,1954,6.94
bhr,1955,6.94
bhr,1956,6.95
bhr,1957,6.97
bhr,1958,7.01
bhr,1959,7.05
bhr,1960,7.09
bhr,1961,7.13
bhr,1962,7.17
bhr,1963,7.19
bhr,1964,7.19
bhr,1965,7.17
bhr,1966,7.1
bhr,1967,7
bhr,1968,6.86
bhr,1969,6.69
bhr,1970,6.5
bhr,1971,6.29
bhr,1972,6.09
bhr,1973,5.9
bhr,1974,5.72
bhr,1975,5.56
bhr,1976,5.41
bhr,1977,5.28
bhr,1978,5.16
bhr,1979,5.04
bhr,1980,4.92
bhr,1981,4.8
bhr,1982,4.69
bhr,1983,4.58
bhr,1984,4.47
bhr,1985,4.36
bhr,1986,4.25
bhr,1987,4.13
bhr,1988,4
bhr,1989,3.87
bhr,1990,3.74
bhr,1991,3.6
bhr,1992,3.47
bhr,1993,3.34
bhr,1994,3.21
bhr,1995,3.1
