FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1001683,A Better Choice Bakery & Market,nan,https://www.facebook.com/nottinghamfarmersmarket,nan,nan,nan,27 W Potomac Street,Brunswick,Frederick,Maryland,21716,January to December,Mon:12:00 PM - 5:00 PM;Tue:12:00 PM - 5:00 PM;Wed:12:00 PM - 5:00 PM;Thu:12:00 PM - 5:00 PM;Fri:12:00 PM - 5:00 PM;Sat:10:00 AM - 5:00 PM;sun:12:00 PM - 5:00 PM;,nan,nan,nan,nan,nan,nan,-77.6277075,39.313066,Co-located with wholesale market facility,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/3/2012 5:01:00 PM
1009004,A Growers' Market,nan,nan,nan,nan,nan,229 Lake Ella Drive,Tallahassee ,Leon,Florida,32303,01/01/2014 to 12/31/2014,Wed: 3:00 PM-6:30 PM;,nan,nan,nan,nan,nan,nan,-84.2792304,30.462471299999997,Other,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,5/6/2014 10:28:06 PM
1002697,A Kentucky Farmer's Market LLC,nan,nan,nan,nan,nan,2349 S Hwy 127,Russell Springs,Russell,Kentucky,42642,June to October,Tue:7:00 AM - 4:00 PM;Fri:7:00 AM - 4:00 PM;Sat:7:00 AM - 2:00 PM;,nan,nan,nan,nan,nan,nan,-85.07679499999999,37.032534999999996,Private business parking lot,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/27/2012 11:26:57 PM
1001887,AAFFA Community Farmers Market,nan,https://www.facebook.com/pages/Anderson-Area-Farm-Food-Association/431344110224404,nan,nan,nan,402 North Murray Avenue,Anderson,Anderson,South Carolina,29624,05/06/2014 to 09/23/2014,Tue: 5:00 PM-8:00 PM;,nan,nan,nan,nan,nan,nan,-82.652159,34.506706,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,4/8/2014 1:54:22 PM
1007585,AAMC Farmers's Market,nan,nan,nan,nan,nan,"2001 Medical Parkway, Sajak Pavilion",Annapolis,Anne Arundel,Maryland,21401,nan,nan,nan,nan,nan,nan,nan,nan,-76.6123,39.006,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/23/2011 11:54:21 PM
1004573,Abbeville Farmers Market,nan,nan,nan,nan,nan,118 Trinity Street at Livery Stable,Abbeville,Abbeville,South Carolina,29620,06/06/2013 to 10/04/2013,Thu: 4:00 PM-8:00 PM;Fri: 7:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-82.38024200000001,34.177429,Local government building grounds,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/11/2013 1:41:58 PM
1009028,ABBEVILLE FARMERS MARKET,nan,https://www.facebook.com/pages/Abbeville-Farmers-Market/234180039938887,nan,nan,nan,Kirkland Street,Abbeville ,Henry,Alabama,nan,06/06/2014 to 07/25/2014,Fri: 3:00 PM-6:00 PM;,nan,nan,nan,nan,nan,nan,-85.250365,31.571271000000003,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/5/2014 7:27:30 PM
1004598,Abbotsford Farmers Market,nan,nan,nan,nan,nan,1011 East Spruce St.,Abbotsford,Clark,Wisconsin,54405,May to October,Tue:1:30 PM - 5:30 PM;,nan,nan,nan,nan,nan,nan,-90.30714499999999,44.945665000000005,Private business parking lot,N,Y,N,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,5/7/2012 10:47:54 AM
1003865,Abbott Northwestern Farmers Market,http://www.iatp.org/minimarkets,nan,nan,nan,nan,800 E 28th St,Minneapolis,Hennepin,Minnesota,nan,nan,nan,nan,nan,nan,nan,nan,nan,-93.2629,44.9556,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 26 2010 11:24PM
1002947,Aberdeen Farmers Market,http://www.dakotaflavor.com/category.asp?catid=12,nan,nan,nan,nan,"2nd Ave., S.E. & S. Lincoln Street",Aberdeen,Brown,South Dakota,57401,nan,nan,nan,nan,nan,nan,nan,nan,-98.4866,45.4631,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004031,Abilene Farmers Market,nan,nan,nan,nan,nan,East 1st & Buckeye St.,Abilene,Dickinson,Kansas,67410,nan,nan,nan,nan,nan,nan,nan,nan,-97.2139,38.9153,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010487,Abingdon Farmers Market,http://www.abingdonfarmersmarket.com,https://www.facebook.com/abingdonfarmersmarket,nan,nan,nan,Corner of Remsburg Drive & Cummings St,Abingdon ,Washington,Virginia,24210,04/16/2016 to 11/22/2016,Tue: 3pm-6pm;Sat: 8am-1pm;,11/26/2016 to 12/24/2016,Sat: 10:00 AM-12:00 PM;,01/02/2016 to 04/09/2016,Sat: 10:00 AM-12:00 PM;,nan,nan,-81.977094,36.708934,nan,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3/2/2016 10:20:28 AM
1000065,Abingdon Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,nan,nan,nan,W12 St. & 8th Ave,New York,New York,New York,10014,01/01/2013 to 12/31/2013,Sat: 8:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-74.00528,40.737177,Other,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 10:36:51 AM
1006988,Abington,http://www.abingtonsage.com,nan,nan,nan,nan,362 Plymouth Street,Abington,Plymouth,Massachusetts,02351,07/13/2013 to 09/21/2013,Sat: 9:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-70.9369,42.119,Local government building grounds,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 10:44:35 AM
1007070,Abington Farmers Market,nan,nan,nan,nan,nan,12055 Rose Drove,Clarks Summit,Lackawanna,Pennsylvania,nan,nan,nan,nan,nan,nan,nan,nan,nan,-75.7746,41.425,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1011313,Abita Springs Farmers Market,nan,https://www.facebook.com/pages/Abita-Springs-Farmers-Market/480144062040727,nan,nan,nan,22049 Main St.,Abita Springs,St. Tammany,Louisiana,70420,01/01/2016 to 12/01/2016,Sun: 12:00 AM-4:00 PM;,nan,nan,nan,nan,nan,nan,-90.03891290000001,30.4793215,nan,Y,Y,N,Y,Y,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,6/30/2016 1:50:15 PM
1004762,ABQ Uptown Growers' Market,http://www.abquptowngrowersmarket.org,nan,nan,nan,nan,NE parking lot of ABQ Uptown shopping center,Albququerque,Bernalillo,New Mexico,nan,10/25/2014 to ,Sat: 7:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-106.56583799999999,35.103988,Other,Y,Y,N,Y,Y,-,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/5/2014 2:51:15 PM
1009543,ABV Farm Market,http://www.appleblossomvillage.com/,https://www.facebook.com/pages/Apple-Blossom-Village/105223639518965,nan,nan,nan,690 Allegheny Road,Mount Bethe,nan,Pennsylvania,18343,nan,nan,nan,nan,nan,nan,nan,nan,-75.0998,40.8743,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1002108,Acadia Farmers' Market in Town Hill,nan,www.Facebook.com/AcadiaFarmersMarket,nan,nan,nan,nan,Town Hill,Hancock,Maine,nan,nan,nan,nan,nan,nan,nan,nan,nan,-68.9716,44.5908,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007575,Acadiana Farmers Market,nan,nan,nan,nan,nan,801 Foreman Drive,Opelousas,Lafayette,Louisiana,70570,nan,nan,nan,nan,nan,nan,nan,nan,-92.0634,30.2147,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1005122,Ace Farmers Market,nan,nan,nan,nan,nan,115 Black River Blvd,Rome,Oneida,New York,nan,nan,nan,nan,nan,nan,nan,nan,nan,-75.4541,43.2098,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1008461,Acme Ranch Truck Patch,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1877,nan,nan,nan,nan,RR1 Box 146,Birch Tree,Shannon,Missouri,65438,nan,Mon: 9:00 AM-5:00 PM;Tue: 9:00 AM-5:00 PM;Wed: 9:00 AM-5:00 PM;Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-5:00 PM;Sat: 9:00 AM-5:00 PM;,nan,nan,nan,nan,nan,nan,-91.492638,36.991165,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,N,N,-,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,6/25/2013 3:20:55 PM
1011180,Acreage Green Market,http://Www.AcreageGreenMarket.com,https://www.facebook.com/AcreageGreenmarket,nan,nan,nan,6701 140th Ave. North,Loxahatchee,Palm Beach,Florida,33470,05/31/2015 to 05/29/2016,Sun: 9:00 AM-2:00 PM;,06/07/2015,Sun: 9:00 AM-1:00 PM;,nan,nan,nan,nan,-80.263351,26.775639,nan,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,5/21/2015 2:02:58 AM
1003469,Acton-Boxborough Farmers Market,http://www.ABFarmersMarket.org,nan,nan,nan,nan,1 Pearl St,Acton,Middlesex,Massachusetts,01720,"June 19, 2012 to October 21, 2012",sun:10:00 AM - 1:00 PM;,nan,nan,nan,nan,nan,nan,-71.47415,42.47518,Closed-off public street,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,5/24/2012 1:08:35 PM
1003112,Acushnet Farmers Market ,http://www.acushnetfarmersmarket.com,https://www.facebook.com/pages/Acushnet-Farmers-Market/104135469618299,https://twitter.com/eventsonthefarm,nan,http://instagram.com/Acushnetfarmersmarket,186 Leonard Street,Acushnet,Bristol,Massachusetts,02743,06/04/2016 to 09/24/2016,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-70.900663,41.720546999999996,nan,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,6/29/2016 4:28:39 PM
1007519,Acworth Farmers Market,nan,nan,nan,nan,nan,Main and Lemon Streets,Acworth,Cobb,Georgia,nan,nan,nan,nan,nan,nan,nan,nan,nan,-84.6767,34.0657,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001393,Ada Farmer's Market,nan,nan,nan,nan,nan,12th Street and Townsend,Ada,Pontotoc,Oklahoma,74820,04/01/2010 to 11/31/2010,Wed: 7:00 AM-;Sat: 7:00 AM-;,nan,nan,nan,nan,nan,nan,-96.679869,34.773589,Private business parking lot,N,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/2/2014 10:18:53 AM
1001083,Ada Farmers' Market,http://www.adafarmersmarket.com,https://www.facebook.com/adafarmersmarket,https://twitter.com/AdaFarmersMkt,nan,nan,7239 Thornapple River Dr.,Ada,Kent,Michigan,49301,06/09/2015 to 10/27/2015,Tue: 11:00 AM-4:00 PM;,nan,nan,nan,nan,nan,nan,-85.4889683,42.955371500000005,nan,Y,N,N,N,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,3/19/2015 11:44:10 AM
1006969,AdairCo Farmers Market,nan,nan,nan,nan,nan,"409 Fairground Street, Adair County co-op ext service parking lot",Columbia,Adair County,Kentucky,nan,nan,nan,nan,nan,nan,nan,nan,nan,-85.29700000000001,37.1043,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1010467,Adairsville Farmers' Market,http://www.adairsvillefarmersmarket.com,Adairsville Farmers Market,nan,nan,nan,7446 Ga 140,Adairsville,Bartow,Georgia,30103,06/07/2014 to 09/27/2014,Sun: 8:00 AM-11:30 PM;,nan,nan,nan,nan,nan,nan,-84.929569,34.375727000000005,Private business parking lot,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,8/7/2014 10:08:33 AM
1011322,Adams County Farmers' Market Association (PA),http://www.acfarmersmarkets.org,Adams County Farm Fresh Markets,nan,nan,nan,Lincoln Square ,Gettysburg,Adams,Pennsylvania,17325,05/19/2016,Thu: 2:00 PM-6:00 PM;,nan,nan,nan,nan,nan,nan,-77.23076400000001,39.830706,nan,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,6/27/2016 4:23:25 PM
1011328,Adams County Farmers' Market Association (PA),http://www.acfarmersmarkets.org,Adams County Farm Fresh Markets,nan,nan,Instagram: adamscountyfarmfresh,1863 Gettysburg Village Dr,Gettysburg,Adams,Pennsylvania,17325,05/01/2016 to 10/01/2016,Sat: 9:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-77.201576,39.794081,nan,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,6/27/2016 3:54:21 PM
1010354,Adams Farmers' & Artisans' Market,nan,https://www.facebook.com/Adams.Farmers.Market,nan,nan,nan,Adams Visitors Center  3 Hoosac St,Adams,Berkshire,Massachusetts,01220,07/13/2014 to 09/14/2014,Sun: 11:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-73.118003,42.6244919,Private business parking lot,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,7/8/2014 11:11:58 AM
1008006,Adams Morgan Farmers Market,http://www.lickingcreekbendfarm.com,https://www.facebook.com/NeedmoreVeggies/timeline,nan,nan,https://www.instagram.com/lickingcreekbendfarm/,18th St. and Columbia Rd. NW,Washington,District of Columbia,District of Columbia,20009,06/01/2016 to 12/24/2016,Sat: 8:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-77.042643,38.922637,nan,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/2016 2:58:04 PM
1008961,Adaptations' Fresh Feast,http://www.adaptationsaloha.com,https://www.facebook.com/adaptationsaloha,https://twitter.com/MaureenDatta,nan,http://instagram.com/adaptationskona,79-7500 Mamalahoa Highway,Kealakekua,Hawaii,Hawaii,96750,01/01/2013 to 12/31/2013,Mon: 8:00 AM-4:00 PM;Tue: 8:00 AM-4:00 PM;Wed: 8:00 AM-4:00 PM;Thu: 8:00 AM-4:00 PM;Fri: 8:00 AM-4:00 PM;Sun: 12:00 PM-4:00 PM;,nan,nan,nan,nan,nan,nan,-155.923558,19.525757000000002,Co-located with wholesale market facility,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/13/2014 5:13:16 PM
1005109,Added Value Farm Stand at Governors Island,nan,nan,nan,nan,nan,Gresham Rd,Brooklyn,Kings,New York,11231-1235,nan,nan,nan,nan,nan,nan,nan,nan,-74.0231,40.6875,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002464,Addison Farmers Market,nan,nan,nan,nan,nan,One Friendship Plaza,Addison,DuPage,Illinois,60101,nan,nan,nan,nan,nan,nan,nan,nan,-87.9934,41.9321,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005741,Adel Farmers Market,nan,nan,nan,nan,nan,Courthouse Square,Adel,Dallas,Iowa,50830,nan,nan,nan,nan,nan,nan,nan,nan,-94.0175,41.6144,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005272,Adelanto Stadium Farmers Market,nan,nan,nan,nan,nan,Hwy 395 & Rancho Drive,Victorville,San Bernardino,California,92392,nan,nan,nan,nan,nan,nan,nan,nan,-117.405,34.5593,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009370,Adrian Farmers Market,nan,https://www.facebook.com/pages/Adrian-Farmers-Market/117334311628007,nan,nan,nan,115 Toledo Street,Adrian,nan,Michigan,49221,nan,nan,nan,nan,nan,nan,nan,nan,-84.0351,41.9002,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1011214,Aenon Baptist Church Farm Stand,nan,nan,nan,nan,nan,175 Genesee Street,Rochester,Monroe,New York,14611,nan,Wed: 11:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-77.63607640000001,43.1466026,nan,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/8/2015 9:24:05 AM
1008667,Afton Village Farmers Market,http://www.piedmont-farmersmarket.com,nan,nan,nan,nan,5401 Village Dr,Concord,Cabarrus,North Carolina,28027,01/01/2013 to 12/31/2013,Thu: 4:00 PM-7:00 PM;,nan,nan,nan,nan,nan,nan,-80.670172,35.414038,Other,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/2013 1:53:54 PM
1007586,AGH Wellness Committee Farmer's Market,nan,nan,nan,nan,nan,9733 Healthway Drive,Berlin,Worcester,Maryland,21811,nan,nan,nan,nan,nan,nan,nan,nan,-75.2113,38.3388,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/23/2011 11:58:45 PM
1012233,Agricenter International Farmers Market,http://www.agricenter.org/farmers-market/,https://www.facebook.com/farmersmarketmemphis/,https://twitter.com/Agricenter_Intl,nan,https://www.instagram.com/agricenterinternational/,7777 Walnut Grove Rd,Memphis,Shelby,Tennessee,38120,05/02/2016 to 10/01/2016,Mon: 7:30 AM-5:30 PM;Tue: 7:30 AM-5:30 PM;Wed: 7:30 AM-5:30 PM;Thu: 7:30 AM-5:30 PM;Fri: 7:30 AM-5:30 PM;Sat: 7:00 AM-5:30 PM;,nan,nan,nan,nan,nan,nan,-89.8037477,35.128865999999995,nan,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/5/2016 11:28:19 AM
1003562,Agritopia Farm Stand,http://www.thefarmatagritopia.com,https://www.facebook.com/TheFarmAtAgritopia,https://twitter.com/AgritopiaFarm,nan,https://instagram.com/agritopiafarm/,3000 E. Ray Road (Higley & Ray),Gilbert,Maricopa,Arizona,85233,01/01/2015 to 12/31/2015,nan,nan,nan,nan,nan,nan,nan,-111.726215,33.321658,nan,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,8/13/2015 12:14:20 AM
1011830,Ahwatukee Farmers Market,nan,nan,nan,nan,nan,4700 E. Warner Rd,Phoenix,Maricopa,Arizona,nan,nan,Sun: 9:00 AM-1:00 PM;,06/05/2016 to 09/25/2016,Sun: 8:00 AM-11:00 AM;,nan,nan,nan,nan,-111.98324199999999,33.331331,nan,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,3/25/2016 4:32:55 PM
1000212,Aiken County Farmers Market,http://www.VisitAikenSC.com,nan,nan,nan,nan,897 Richland Avenue East,Aiken,Aiken,South Carolina,29801,nan,nan,nan,nan,nan,nan,nan,nan,-81.7084941,33.55688189999999,Local government building grounds,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/17/2013 4:01:53 PM
1008054,Airport Farmers and Flea Market,nan,https://www.facebook.com/pages/Airport-Farmers-and-Flea-Market/,nan,nan,nan,17375 Spring Hill Dr,Brooksville,Hernando,Florida,34604,01/01/2015 to 12/31/2015,Sat: 8:00 AM-3:00 PM;Sun: 8:00 AM-3:00 PM;,nan,nan,nan,nan,nan,nan,-82.441117,28.481140000000003,nan,Y,N,N,N,N,-,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,3/19/2015 11:45:37 AM
1007542,Akebono Farmers’ Market,nan,nan,nan,nan,nan,Akebono Parking Lot,Pahoa,Hawaii County,Hawaii,nan,nan,nan,nan,nan,nan,nan,nan,nan,-154.951,19.4975,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1011967,Akers of Strawberries,http://Www.akersofstrawberries.com,www.facebook.com/AkersofStrawberries,nan,nan,nan,1054 Melton Road,Baker,Okaloosa,Florida,32531,03/15/2016 to 07/31/2016,Mon: 9:00 AM-5:00 PM;Tue: 9:00 AM-5:00 PM;Wed: 9:00 AM-5:00 PM;Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-5:00 PM;Sat: 9:00 AM-5:00 PM;Sun: 12:00 PM-5:00 PM;,09/29/2016 to 11/06/2016,Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-11:00 PM;Sat: 9:00 AM-11:00 PM;Sun: 6:00 PM-;,01/01/2016 to 12/31/2016,Mon: 7:00 AM-5:00 PM;Tue: 7:00 AM-5:00 PM;Wed: 7:00 AM-5:00 PM;Thu: 7:00 AM-5:00 PM;Fri: 7:00 AM-5:00 PM;Sat: 7:00 AM-2:00 PM;,nan,nan,-86.70128129999999,30.7986832,nan,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,5/18/2016 9:16:39 PM
1001801,Akron Farmers Market,nan,nan,nan,nan,nan,City Park,Akron,Plymouth,Iowa,51031,nan,nan,nan,nan,nan,nan,nan,nan,-96.5573,42.8309,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005061,Akwesasne Farmers Market,nan,nan,nan,nan,nan,"469 State Route 37, across from Akwesasne Sports",Hogansburg,Franklin,New York,nan,nan,nan,nan,nan,nan,nan,nan,nan,-74.6677,44.9739,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004086,Alabama Gulf Coast Market,nan,nan,nan,nan,nan,22250 Perdido Beach Boulevard,Gulf Shores,Baldwin,Alabama,36542,10/04/2014 to 07/25/2015,Sat: 8:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-87.65585,30.250746000000003,nan,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,1/25/2015 2:33:13 PM
1008612,Alachua County Farmers' Market,http://www.441market.com,https://www.facebook.com/441acfmarket,nan,nan,http://pinterest.com/441market,5920 NW 13th Street,Gainesville,Alachua,Florida,32653,01/01/2013 to 12/31/2013,Sun: 8:30 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-82.352515,29.710665000000002,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2013 10:09:35 AM
1006312,Alamance County Farmers Market,nan,nan,nan,nan,nan,200 S. Main St.,Burlington,Alamance,North Carolina,27215,nan,nan,nan,nan,nan,nan,nan,nan,-79.4357,36.0943,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
