congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age,,
104,house,M000590,Michael,R.,McNulty,,9/16/1947,NY,D,Yes,1/4/1995,47.3,,
104,house,G000410,Gene,Eugene,Green,,10/17/1947,TX,D,Yes,1/4/1995,47.2,,
104,house,R000229,William,Blaine,Richardson,,11/15/1947,NM,D,Yes,1/4/1995,47.1,,
104,house,S000583,Lamar,S.,Smith,,11/19/1947,TX,R,Yes,1/4/1995,47.1,,
104,house,L000397,Zoe,,Lofgren,,12/21/1947,CA,D,No,1/4/1995,47,,
104,house,B000013,Spencer,Thomas,Bachus,III,12/28/1947,AL,R,Yes,1/4/1995,47,,
104,house,W000654,Robert,E.,Wise,Jr.,1/6/1948,WV,D,Yes,1/4/1995,47,,
104,house,T000193,Bennie,G.,Thompson,,1/28/1948,MS,D,Yes,1/4/1995,46.9,,
104,house,C000560,Thomas,A.,Coburn,,3/14/1948,OK,R,No,1/4/1995,46.8,,
104,house,C000670,Gary,,Condit,,4/21/1948,CA,D,Yes,1/4/1995,46.7,,
104,house,G000120,Sam,,Gejdenson,,5/20/1948,CT,D,Yes,1/4/1995,46.6,,
104,house,B000072,Richard,Hugh,Baker,,5/22/1948,LA,R,Yes,1/4/1995,46.6,,
104,house,H000981,Duncan,L.,Hunter,,5/31/1948,CA,R,Yes,1/4/1995,46.6,,
104,house,L000111,Tom,P.,Latham,,7/14/1948,IA,R,No,1/4/1995,46.5,,
104,house,B000574,Earl,,Blumenauer,,8/16/1948,OR,D,No,1/4/1995,46.4,,
104,house,B000996,Ed,,Bryant,,9/7/1948,TN,R,No,1/4/1995,46.3,,
104,house,O000108,William,,Orton,,9/22/1948,UT,D,Yes,1/4/1995,46.3,,
104,house,M000472,John,M.,McHugh,,9/29/1948,NY,R,Yes,1/4/1995,46.3,,
104,house,B000644,Robert,A.,Borski,,10/20/1948,PA,D,Yes,1/4/1995,46.2,,
104,house,M000687,Kweisi,,Mfume,,10/24/1948,MD,D,Yes,1/4/1995,46.2,,
104,house,B000169,Bob,,Barr,,11/5/1948,GA,R,No,1/4/1995,46.2,,
104,house,D000136,Thomas,M.,Davis,III,1/5/1949,VA,R,No,1/4/1995,46,,
104,house,G000309,Barton,Jennings,Gordon,,1/24/1949,TN,D,Yes,1/4/1995,45.9,,
104,house,N000015,Richard,E.,Neal,,2/14/1949,MA,D,Yes,1/4/1995,45.9,,
104,house,G000041,Greg,,Ganske,,3/31/1949,IA,R,No,1/4/1995,45.8,,
104,house,W000779,Ron,,Wyden,,5/3/1949,OR,D,Yes,1/4/1995,45.7,,
104,house,R000011,Nick,J.,Rahall,II,5/20/1949,WV,D,Yes,1/4/1995,45.6,,
104,house,H001015,Tim,,Hutchinson,,8/11/1949,AR,R,Yes,1/4/1995,45.4,,
104,house,V000108,Peter,J.,Visclosky,,8/13/1949,IN,D,Yes,1/4/1995,45.4,,
104,house,B000213,Joe,Linus,Barton,,9/15/1949,TX,R,Yes,1/4/1995,45.3,,
104,house,M000388,James,O.,McCrery,III,9/18/1949,LA,R,Yes,1/4/1995,45.3,,
104,house,C000794,Jerry,F.,Costello,,9/25/1949,IL,D,Yes,1/4/1995,45.3,,
104,house,S000275,John,B.,Shadegg,,10/22/1949,AZ,R,No,1/4/1995,45.2,,
104,house,P000066,Michael,,Parker,,10/31/1949,MS,D,Yes,1/4/1995,45.2,,
104,house,R000122,John,F.,Reed,,11/12/1949,RI,D,Yes,1/4/1995,45.1,,
104,house,B000589,John,A.,Boehner,,11/17/1949,OH,R,Yes,1/4/1995,45.1,,
104,house,J000032,Sheila,,Jackson Lee,,1/12/1950,TX,D,No,1/4/1995,45,,
104,house,I000047,Ernest,J.,Istook,Jr.,2/11/1950,OK,R,Yes,1/4/1995,44.9,,
104,house,S000587,Linda,,Smith,,7/16/1950,WA,R,No,1/4/1995,44.5,,
104,house,S001143,Mark,Edward,Souder,,7/18/1950,IN,R,No,1/4/1995,44.5,,
104,house,M000466,Paul,F.,McHale,Jr.,7/26/1950,PA,D,Yes,1/4/1995,44.4,,
104,house,R000252,Frank,D.,Riggs,,9/5/1950,CA,R,No,1/4/1995,44.3,,
104,house,D000429,John,T.,Doolittle,,10/30/1950,CA,R,Yes,1/4/1995,44.2,,
104,house,S000148,Charles,E.,Schumer,,11/23/1950,NY,D,Yes,1/4/1995,44.1,,
104,house,W000139,Michael,Delavan,Ward,,1/7/1951,KY,D,No,1/4/1995,44,,
104,house,T000253,Karen,,Thurman,,1/12/1951,FL,D,Yes,1/4/1995,44,,
104,house,C000984,Elijah,E.,Cummings,,1/18/1951,MD,D,No,1/4/1995,44,,
104,house,B000461,Brian,P.,Bilbray,,1/28/1951,CA,R,No,1/4/1995,43.9,,
104,house,G000536,Gilbert,W.,Gutknecht,,3/20/1951,MN,R,No,1/4/1995,43.8,,
104,house,Q000016,Jack,,Quinn,,4/13/1951,NY,R,Yes,1/4/1995,43.7,,
104,house,G000439,James,C.,Greenwood,,5/4/1951,PA,R,Yes,1/4/1995,43.7,,
104,house,G000524,Steven,Craig,Gunderson,,5/10/1951,WI,R,Yes,1/4/1995,43.7,,
104,house,C000880,Michael,D.,Crapo,,5/20/1951,ID,R,Yes,1/4/1995,43.6,,
104,house,T000260,Todd,,Tiahrt,,6/15/1951,KS,R,No,1/4/1995,43.6,,
104,house,W000437,Roger,F.,Wicker,,7/5/1951,MS,R,No,1/4/1995,43.5,,
104,house,L000431,James,,Longley,,7/7/1951,ME,R,No,1/4/1995,43.5,,
104,house,P000555,Deborah,D.,Pryce,,7/29/1951,OH,R,Yes,1/4/1995,43.4,,
104,house,E000250,Lane,A.,Evans,,8/4/1951,IL,D,Yes,1/4/1995,43.4,,
104,house,T000317,Robert,,Torricelli,,8/27/1951,NJ,D,Yes,1/4/1995,43.4,,
104,house,W000784,Albert,Russell,Wynn,,9/10/1951,MD,D,Yes,1/4/1995,43.3,,
104,house,F000349,Bob,,Franks,,9/21/1951,NJ,R,Yes,1/4/1995,43.3,,
104,house,K000270,Ron,,Klink,,9/23/1951,PA,D,Yes,1/4/1995,43.3,,
104,house,R000487,Edward,R.,Royce,,10/12/1951,CA,R,Yes,1/4/1995,43.2,,
104,house,P000034,Frank,J.,Pallone,Jr.,10/30/1951,NJ,D,Yes,1/4/1995,43.2,,
104,house,E000063,Thomas,,Edwards,,11/24/1951,TX,D,Yes,1/4/1995,43.1,,
104,house,R000178,Mel,,Reynolds,,1/8/1952,IL,D,Yes,1/4/1995,43,,
104,house,B000220,Charles,F.,Bass,,1/8/1952,NH,R,No,1/4/1995,43,,
104,house,G000134,Preston,M.,Geren,,1/29/1952,TX,D,Yes,1/4/1995,42.9,,
104,house,F000111,Jack,Milton,Fields,Jr.,2/3/1952,TX,R,Yes,1/4/1995,42.9,,
104,house,B000134,James,A.,Barcia,,2/25/1952,MI,D,Yes,1/4/1995,42.9,,
104,house,S001045,Bart,T.,Stupak,,2/29/1952,MI,D,Yes,1/4/1995,42.8,,
104,house,K000016,John,R.,Kasich,,5/13/1952,OH,R,Yes,1/4/1995,42.6,,
104,house,H000707,Martin,R.,Hoke,,5/18/1952,OH,R,Yes,1/4/1995,42.6,,
104,house,D000492,David,T.,Dreier,,7/5/1952,CA,R,Yes,1/4/1995,42.5,,
104,house,R000435,Ileana,,Ros-Lehtinen,,7/15/1952,FL,R,Yes,1/4/1995,42.5,,
104,house,F000257,Michael,P.,Forbes,,7/16/1952,NY,R,No,1/4/1995,42.5,,
104,house,C000100,Tom,,Campbell,,8/14/1952,CA,R,No,1/4/1995,42.4,,
104,house,P000422,Earl,Ralph,Pomeroy,,9/2/1952,ND,D,Yes,1/4/1995,42.3,,
104,house,G000289,Bob,W.,Goodlatte,,9/22/1952,VA,R,Yes,1/4/1995,42.3,,
104,house,K000110,Joseph,Patrick,Kennedy,II,9/24/1952,MA,D,Yes,1/4/1995,42.3,,
104,house,C000830,C.,Christopher,Cox,,10/16/1952,CA,R,Yes,1/4/1995,42.2,,
104,house,B000944,Sherrod,,Brown,,11/9/1952,OH,D,Yes,1/4/1995,42.2,,
104,house,K000274,Scott,L.,Klug,,1/16/1953,WI,R,Yes,1/4/1995,42,,
104,house,C000266,Steve,J.,Chabot,,1/22/1953,OH,R,No,1/4/1995,41.9,,
104,house,F000348,Gary,A.,Franks,,2/9/1953,CT,R,Yes,1/4/1995,41.9,,
104,house,S000522,Christopher,H.,Smith,,3/4/1953,NJ,R,Yes,1/4/1995,41.8,,
104,house,V000081,Nydia,M.,Velázquez,,3/28/1953,NY,D,Yes,1/4/1995,41.8,,
104,house,U000031,Fred,Stephen,Upton,,4/23/1953,MI,R,Yes,1/4/1995,41.7,,
104,house,M000477,Scott,,McInnis,,5/9/1953,CO,R,Yes,1/4/1995,41.7,,
104,house,C000059,Ken,S.,Calvert,,6/8/1953,CA,R,Yes,1/4/1995,41.6,,
104,house,C000071,Dave,Lee,Camp,,7/9/1953,MI,R,Yes,1/4/1995,41.5,,
104,house,D000482,Michael,F.,Doyle,Jr.,8/5/1953,PA,D,No,1/4/1995,41.4,,
104,house,W000267,David,J.,Weldon,Jr.,8/31/1953,FL,R,No,1/4/1995,41.3,,
104,house,T000074,Gene,,Taylor,,9/17/1953,MS,D,Yes,1/4/1995,41.3,,
104,house,H000676,Peter,,Hoekstra,,10/30/1953,MI,R,Yes,1/4/1995,41.2,,
104,house,W000391,Richard,Alan,White,,11/6/1953,WA,R,No,1/4/1995,41.2,,
104,house,B000177,Thomas,M.,Barrett,,12/8/1953,WI,D,Yes,1/4/1995,41.1,,
104,house,G000535,Luis,V.,Gutiérrez,,12/10/1953,IL,D,Yes,1/4/1995,41.1,,
104,house,M000639,Robert,,Menéndez,,1/1/1954,NJ,D,Yes,1/4/1995,41,,
104,house,B000617,Henry,,Bonilla,,1/2/1954,TX,R,Yes,1/4/1995,41,,
104,house,D000424,Calvin,M.,Dooley,,1/11/1954,CA,D,Yes,1/4/1995,41,,
104,house,N000054,Mark,W.,Neumann,,2/27/1954,WI,R,No,1/4/1995,40.9,,
104,house,P000148,L.,William,Paxon,,4/29/1954,NY,R,Yes,1/4/1995,40.7,,
104,house,C000107,Charles,T.,Canady,,6/22/1954,FL,R,Yes,1/4/1995,40.5,,
104,house,N000081,Robert,William,Ney,,7/5/1954,OH,R,No,1/4/1995,40.5,,
104,house,L000553,Steven,C.,LaTourette,,7/22/1954,OH,R,No,1/4/1995,40.5,,
104,house,D000299,Lincoln,,Diaz-Balart,,8/13/1954,FL,R,Yes,1/4/1995,40.4,,
104,house,F000238,Mark,Adam,Foley,,9/8/1954,FL,R,No,1/4/1995,40.3,,
104,house,L000096,Steve,,Largent,,9/28/1954,OK,R,Yes,1/4/1995,40.3,,
104,house,B000081,John,,Baldacci,,1/30/1955,ME,D,No,1/4/1995,39.9,,
104,house,M000523,Cynthia,,McKinney,,3/17/1955,GA,D,Yes,1/4/1995,39.8,,
104,house,K000220,Jack,,Kingston,,4/24/1955,GA,R,Yes,1/4/1995,39.7,,
104,house,F000387,Dan,,Frisa,,4/27/1955,NY,R,No,1/4/1995,39.7,,
104,house,R000004,George,P.,Radanovich,,6/20/1955,CA,R,No,1/4/1995,39.5,,
104,house,G000359,Lindsey,O.,Graham,,7/9/1955,SC,R,No,1/4/1995,39.5,,
104,house,B001135,Richard,M.,Burr,,11/30/1955,NC,R,No,1/4/1995,39.1,,
104,house,P000449,Robert,J.,Portman,,12/19/1955,OH,R,Yes,1/4/1995,39,,
104,house,B000576,Peter,I.,Blute,,1/28/1956,MA,R,Yes,1/4/1995,38.9,,
104,house,E000187,Philip,,English,,6/20/1956,PA,R,No,1/4/1995,38.5,,
104,house,B000953,Samuel,D.,Brownback,,9/12/1956,KS,R,No,1/4/1995,38.3,,
104,house,T000024,James,M.,Talent,,10/18/1956,MO,R,Yes,1/4/1995,38.2,,
104,house,R000385,Timothy,,Roemer,,10/30/1956,IN,D,Yes,1/4/1995,38.2,,
104,house,S000937,Steve,,Stockman,,11/14/1956,TX,R,No,1/4/1995,38.1,,
104,house,F000043,Chaka,,Fattah,,11/21/1956,PA,D,No,1/4/1995,38.1,,
104,house,B001063,Jim,,Bunn,,12/12/1956,OR,R,No,1/4/1995,38.1,,
104,house,R000281,Lynn,,Rivers,,12/19/1956,MI,D,No,1/4/1995,38,,
104,house,M000627,Martin,T.,Meehan,,12/30/1956,MA,D,Yes,1/4/1995,38,,
104,house,H000712,Tim,,Holden,,3/5/1957,PA,D,Yes,1/4/1995,37.8,,
104,house,D000275,Peter,,Deutsch,,4/1/1957,FL,D,Yes,1/4/1995,37.8,,
104,house,T000405,Walter,R.,Tucker,III,5/28/1957,CA,D,Yes,1/4/1995,37.6,,
104,house,W000273,Gerald,C.,Weller,,7/7/1957,IL,R,No,1/4/1995,37.5,,
104,house,A000210,Robert,E.,Andrews,,8/4/1957,NJ,D,Yes,1/4/1995,37.4,,
104,house,W000119,Zach,,Wamp,,10/28/1957,TN,R,No,1/4/1995,37.2,,
104,house,W000210,J.C.,,Watts,,11/18/1957,OK,R,No,1/4/1995,37.1,,
104,house,E000093,Robert,L.,Ehrlich,Jr.,11/25/1957,MD,R,No,1/4/1995,37.1,,
104,house,S000018,Matt,,Salmon,,1/21/1958,AZ,R,No,1/4/1995,37,,
104,house,B000287,Xavier,,Becerra,,1/26/1958,CA,D,Yes,1/4/1995,36.9,,
104,house,T000314,Peter,Gerard,Torkildsen,,1/28/1958,MA,R,Yes,1/4/1995,36.9,,
104,house,L000155,Rick,A.,Lazio,,3/13/1958,NY,R,Yes,1/4/1995,36.8,,
104,house,E000194,John,Eric,Ensign,,3/25/1958,NV,R,No,1/4/1995,36.8,,
104,house,M000843,Susan,,Molinari,,3/27/1958,NY,R,Yes,1/4/1995,36.8,,
104,house,G000408,Enid,,Greene Waldholtz,,6/5/1958,UT,R,No,1/4/1995,36.6,,
104,house,M000481,David,M.,McIntosh,,6/8/1958,IN,R,No,1/4/1995,36.6,,
104,house,H000413,John,D.,Hayworth,Jr.,7/12/1958,AZ,R,No,1/4/1995,36.5,,
104,house,T000238,Mac,M.,Thornberry,,7/15/1958,TX,R,No,1/4/1995,36.5,,
104,house,B001203,Stephen,E.,Buyer,,11/26/1958,IN,R,Yes,1/4/1995,36.1,,
104,house,B000400,Ken,,Bentsen,,6/3/1959,TX,D,No,1/4/1995,35.6,,
104,house,H000615,Van,,Hilleary,,6/20/1959,TN,R,No,1/4/1995,35.5,,
104,house,I000023,Bob,,Inglis,,10/11/1959,SC,R,Yes,1/4/1995,35.2,,
104,house,L000491,Frank,D.,Lucas,,1/6/1960,OK,R,Yes,1/4/1995,35,,
104,house,S000051,Marshall,,Sanford,,5/28/1960,SC,R,No,1/4/1995,34.6,,
104,house,N000172,James,Allen,Nussle,,6/27/1960,IA,R,Yes,1/4/1995,34.5,,
104,house,L000035,Blanche,Lambert,Lincoln,,9/30/1960,AR,D,Yes,1/4/1995,34.3,,
104,house,P000419,Richard,W.,Pombo,,1/8/1961,CA,R,Yes,1/4/1995,34,,
104,house,H000807,John,Nathan,Hostettler,,6/19/1961,IN,R,No,1/4/1995,33.5,,
104,house,F000187,Michael,P.,Flanagan,,11/9/1962,IL,R,No,1/4/1995,32.2,,
104,house,F000110,Cleo,,Fields,,11/22/1962,LA,D,Yes,1/4/1995,32.1,,
104,house,C000377,Jon,Lynn,Christensen,,2/20/1963,NE,R,No,1/4/1995,31.9,,
104,house,S000106,Joe,,Scarborough,,4/9/1963,FL,R,No,1/4/1995,31.7,,
104,house,J000283,Jesse,Louis,Jackson,Jr.,3/11/1965,IL,D,No,1/4/1995,29.8,,
104,house,T000048,Randy,J.,Tate,,11/23/1965,WA,R,No,1/4/1995,29.1,,
104,house,K000113,Patrick,Joseph,Kennedy,,7/14/1967,RI,D,No,1/4/1995,27.5,,
104,senate,T000254,J.,Strom,Thurmond,,12/5/1902,SC,R,Yes,1/4/1995,92.1,,
104,senate,B001210,Robert,C.,Byrd,,11/20/1917,WV,D,Yes,1/4/1995,77.1,,
104,senate,P000193,Claiborne,de Borda,Pell,,11/22/1918,RI,D,Yes,1/4/1995,76.1,,
104,senate,H000445,Howell,Thomas,Heflin,,6/19/1921,AL,D,Yes,1/4/1995,73.5,,
104,senate,G000236,John,Herschel,Glenn,Jr.,7/18/1921,OH,D,Yes,1/4/1995,73.5,,
104,senate,R000460,William,V.,Roth,Jr.,7/22/1921,DE,R,Yes,1/4/1995,73.5,,
104,senate,E000284,J.,James,Exon,,8/9/1921,NE,D,Yes,1/4/1995,73.4,,
104,senate,H000463,Jesse,,Helms,,10/18/1921,NC,R,Yes,1/4/1995,73.2,,
104,senate,H000725,Ernest,F.,Hollings,,1/1/1922,SC,D,Yes,1/4/1995,73,,
104,senate,H000343,Mark,Odom,Hatfield,,7/12/1922,OR,R,Yes,1/4/1995,72.5,,
104,senate,C000269,John,Hubbard,Chafee,,10/22/1922,RI,R,Yes,1/4/1995,72.2,,
104,senate,S000888,Ted,F.,Stevens,,11/18/1923,AK,R,Yes,1/4/1995,71.1,,
104,senate,L000123,Frank,R.,Lautenberg,,1/23/1924,NJ,D,Yes,1/4/1995,70.9,,
104,senate,I000025,Daniel,K.,Inouye,,9/7/1924,HI,D,Yes,1/4/1995,70.3,,
104,senate,F000268,Wendell,Hampton,Ford,,9/8/1924,KY,D,Yes,1/4/1995,70.3,,
104,senate,A000069,Daniel,Kahikina,Akaka,,9/11/1924,HI,D,Yes,1/4/1995,70.3,,
104,senate,B001057,Dale,,Bumpers,,8/12/1925,AR,D,Yes,1/4/1995,69.4,,
104,senate,W000154,John,W.,Warner,,2/18/1927,VA,R,Yes,1/4/1995,67.9,,
104,senate,M001054,Daniel,Patrick,Moynihan,,3/16/1927,NY,D,Yes,1/4/1995,67.8,,
104,senate,G000333,T.,Slade,Gorton,,1/8/1928,WA,R,Yes,1/4/1995,67,,
104,senate,F000437,Duncan,McLauchlin,Faircloth,,1/14/1928,NC,R,Yes,1/4/1995,67,,
104,senate,S000423,Paul,Martin,Simon,,11/29/1928,IL,D,Yes,1/4/1995,66.1,,
104,senate,S000709,Arlen,,Specter,,2/12/1930,PA,R,Yes,1/4/1995,64.9,,
104,senate,S000429,Alan,Kooi,Simpson,,9/2/1931,WY,R,Yes,1/4/1995,63.3,,
104,senate,K000105,Edward,M.,Kennedy,,2/22/1932,MA,D,Yes,1/4/1995,62.9,,
104,senate,L000504,Richard,G.,Lugar,,4/4/1932,IN,R,Yes,1/4/1995,62.8,,
104,senate,D000407,Pete,V.,Domenici,,5/7/1932,NM,R,Yes,1/4/1995,62.7,,
104,senate,J000189,John,Bennett,Johnston,Jr.,6/10/1932,LA,D,Yes,1/4/1995,62.6,,
104,senate,K000017,Nancy,Landon,Kassebaum,,7/29/1932,KS,R,Yes,1/4/1995,62.4,,
104,senate,S000064,Paul,S.,Sarbanes,,2/3/1933,MD,D,Yes,1/4/1995,61.9,,
104,senate,T000162,Craig,,Thomas,,2/17/1933,WY,R,Yes,1/4/1995,61.9,,
104,senate,M001085,Frank,H.,Murkowski,,3/28/1933,AK,R,Yes,1/4/1995,61.8,,
104,senate,C000077,Ben,Nighthorse,Campbell,,4/13/1933,CO,R,Yes,1/4/1995,61.7,,
104,senate,F000062,Dianne,,Feinstein,,6/22/1933,CA,D,Yes,1/4/1995,61.5,,
104,senate,G000386,Charles,E.,Grassley,,9/17/1933,IA,R,Yes,1/4/1995,61.3,,
104,senate,B000382,Robert,F.,Bennett,,9/18/1933,UT,R,Yes,1/4/1995,61.3,,
104,senate,H000338,Orrin,G.,Hatch,,3/22/1934,UT,R,Yes,1/4/1995,60.8,,
104,senate,S000320,Richard,C.,Shelby,,5/6/1934,AL,R,Yes,1/4/1995,60.7,,
104,senate,J000072,James,M.,Jeffords,,5/11/1934,VT,R,Yes,1/4/1995,60.7,,
104,senate,L000261,Carl,,Levin,,6/28/1934,MI,D,Yes,1/4/1995,60.5,,
104,senate,P000556,David,Hampton,Pryor,,8/29/1934,AR,D,Yes,1/4/1995,60.4,,
104,senate,I000024,James,M.,Inhofe,,11/17/1934,OK,R,Yes,1/4/1995,60.1,,
104,senate,B001126,Conrad,,Burns,,1/25/1935,MT,R,Yes,1/4/1995,59.9,,
104,senate,K000305,Herbert,H.,Kohl,,2/7/1935,WI,D,Yes,1/4/1995,59.9,,
104,senate,M000702,Barbara,A.,Mikulski,,7/20/1936,MD,D,Yes,1/4/1995,58.5,,
104,senate,M000303,John,S.,McCain,,8/29/1936,AZ,R,Yes,1/4/1995,58.3,,
104,senate,G000352,Bob,,Graham,,11/9/1936,FL,D,Yes,1/4/1995,58.2,,
104,senate,R000361,John,D.,Rockefeller,IV,6/18/1937,WV,D,Yes,1/4/1995,57.5,,
104,senate,B000993,Richard,H.,Bryan,,7/16/1937,NV,D,Yes,1/4/1995,57.5,,
104,senate,D000018,Alfonse,Marcello,D'Amato,,8/1/1937,NY,R,Yes,1/4/1995,57.4,,
104,senate,C000567,Thad,,Cochran,,12/7/1937,MS,R,Yes,1/4/1995,57.1,,
104,senate,N000171,Samuel,Augustus,Nunn,,9/8/1938,GA,D,Yes,1/4/1995,56.3,,
104,senate,C000813,Paul,D.,Coverdell,,1/20/1939,GA,R,Yes,1/4/1995,56,,
104,senate,B000611,Christopher,S.,Bond,,3/6/1939,MO,R,Yes,1/4/1995,55.8,,
104,senate,R000295,Charles,S.,Robb,,6/26/1939,VA,D,Yes,1/4/1995,55.5,,
104,senate,H000206,Thomas,,Harkin,,11/19/1939,IA,D,Yes,1/4/1995,55.1,,
104,senate,R000146,Harry,M.,Reid,,12/2/1939,NV,D,Yes,1/4/1995,55.1,,
104,senate,B000919,George,Hanks,Brown,,2/12/1940,CO,R,Yes,1/4/1995,54.9,,
104,senate,L000174,Patrick,J.,Leahy,,3/31/1940,VT,D,Yes,1/4/1995,54.8,,
104,senate,C000598,William,Sebastian,Cohen,,8/28/1940,ME,R,Yes,1/4/1995,54.4,,
104,senate,M000019,Connie,,Mack,III,10/29/1940,FL,R,Yes,1/4/1995,54.2,,
104,senate,B000711,Barbara,,Boxer,,11/11/1940,CA,D,Yes,1/4/1995,54.1,,
104,senate,S000606,Robert,,Smith,,3/30/1941,NH,R,Yes,1/4/1995,53.8,,
104,senate,L000447,Trent,,Lott,,10/9/1941,MS,R,Yes,1/4/1995,53.2,,
104,senate,B000243,Max,S.,Baucus,,12/11/1941,MT,D,Yes,1/4/1995,53.1,,
104,senate,M000355,Mitch,,McConnell,,2/20/1942,KY,R,Yes,1/4/1995,52.9,,
104,senate,L000304,Joseph,I.,Lieberman,,2/24/1942,CT,D,Yes,1/4/1995,52.9,,
104,senate,P000513,Larry,Lee,Pressler,,3/29/1942,SD,R,Yes,1/4/1995,52.8,,
104,senate,K000352,Jon,,Kyl,,4/25/1942,AZ,R,Yes,1/4/1995,52.7,,
104,senate,A000356,John,,Ashcroft,,5/9/1942,MO,R,No,1/4/1995,52.7,,
104,senate,D000432,Byron,L.,Dorgan,,5/14/1942,ND,D,Yes,1/4/1995,52.6,,
104,senate,G000365,Phil,,Gramm,,7/8/1942,TX,R,Yes,1/4/1995,52.5,,
104,senate,T000457,Fred,,Thompson,,8/19/1942,TN,R,Yes,1/4/1995,52.4,,
104,senate,B000444,Joseph,R.,Biden,Jr.,11/20/1942,DE,D,Yes,1/4/1995,52.1,,
104,senate,C000542,Daniel,Ray,Coats,,5/16/1943,IN,R,Yes,1/4/1995,51.6,,
104,senate,H001016,Kay,Bailey,Hutchison,,7/22/1943,TX,R,Yes,1/4/1995,51.5,,
104,senate,B001225,William,Warren,Bradley,,7/28/1943,NJ,D,Yes,1/4/1995,51.4,,
104,senate,K000146,J.,Robert,Kerrey,,8/27/1943,NE,D,Yes,1/4/1995,51.4,,
104,senate,B000468,Jeff,,Bingaman,,10/3/1943,NM,D,Yes,1/4/1995,51.3,,
104,senate,K000148,John,Forbes,Kerry,,12/11/1943,MA,D,Yes,1/4/1995,51.1,,
104,senate,B000780,John,B.,Breaux,,3/1/1944,LA,D,Yes,1/4/1995,50.8,,
104,senate,D000388,Christopher,J.,Dodd,,5/27/1944,CT,D,Yes,1/4/1995,50.6,,
104,senate,W000288,Paul,David,Wellstone,,7/21/1944,MN,D,Yes,1/4/1995,50.5,,
104,senate,C000858,Larry,E.,Craig,,7/20/1945,ID,R,Yes,1/4/1995,49.5,,
104,senate,D000294,Michael,,DeWine,,1/5/1947,OH,R,No,1/4/1995,48,,
104,senate,G000445,Judd,A.,Gregg,,2/14/1947,NH,R,Yes,1/4/1995,47.9,,
104,senate,S000663,Olympia,J.,Snowe,,2/21/1947,ME,R,Yes,1/4/1995,47.9,,
104,senate,M001025,Carol,,Moseley Braun,,8/16/1947,IL,D,Yes,1/4/1995,47.4,,
104,senate,D000064,Thomas,A.,Daschle,,12/9/1947,SD,D,Yes,1/4/1995,47.1,,
104,senate,G000367,Rod,,Grams,,2/4/1948,MN,R,Yes,1/4/1995,46.9,,
104,senate,C000705,Kent,Kent,Conrad,,3/12/1948,ND,D,Yes,1/4/1995,46.8,,
104,senate,N000102,Don,,Nickles,,12/6/1948,OK,R,Yes,1/4/1995,46.1,,
104,senate,W000779,Ron,,Wyden,,5/3/1949,OR,D,Yes,1/4/1995,45.7,,
104,senate,M001111,Patty,,Murray,,10/11/1950,WA,D,Yes,1/4/1995,44.2,,
104,senate,K000088,Dirk,,Kempthorne,,10/29/1951,ID,R,Yes,1/4/1995,43.2,,
104,senate,F000439,William,H.,Frist,,2/22/1952,TN,R,No,1/4/1995,42.9,,
104,senate,A000355,Spencer,,Abraham,,6/12/1952,MI,R,No,1/4/1995,42.6,,
104,senate,F000061,Russell,D.,Feingold,,3/2/1953,WI,D,Yes,1/4/1995,41.8,,
104,senate,B000953,Samuel,D.,Brownback,,9/12/1956,KS,R,No,1/4/1995,38.3,,
104,senate,S000059,Richard,J.,Santorum,,5/10/1958,PA,R,Yes,1/4/1995,36.7,,
104,senate,D000401,Robert,Joseph,Dole,,7/21/1919,KS,R,Yes,1/4/1995,75.5,,
104,senate,F000438,Sheila,,Frahm,,3/21/1941,KS,R,No,1/4/1995,53.8,,
104,senate,P000009,Robert,William,Packwood,,9/10/1928,OR,R,Yes,1/4/1995,66.3,,
105,house,Y000013,Sidney,Richard,Yates,,8/27/1909,IL,D,Yes,1/7/1997,87.4,,
105,house,G000272,Henry,Barbosa,González,,5/3/1916,TX,D,Yes,1/7/1997,80.7,,
105,house,B000918,George,E.,Brown,Jr.,3/6/1920,CA,D,Yes,1/7/1997,76.8,,
105,house,G000212,Benjamin,,Gilman,,12/6/1922,NY,R,Yes,1/7/1997,74.1,,
105,house,H000067,Ralph,M.,Hall,,5/3/1923,TX,D,Yes,1/7/1997,73.7,,
105,house,H001022,Henry,John,Hyde,,4/18/1924,IL,R,Yes,1/7/1997,72.7,,
105,house,R000141,Ralph,,Regula,,12/3/1924,OH,R,Yes,1/7/1997,72.1,,
105,house,S000948,Louis,,Stokes,,2/23/1925,OH,D,Yes,1/7/1997,71.9,,
105,house,M000628,Carrie,,Meek,,4/29/1926,FL,D,Yes,1/7/1997,70.7,,
105,house,B000208,Roscoe,G.,Bartlett,,6/3/1926,MD,R,Yes,1/7/1997,70.6,,
105,house,D000355,John,D.,Dingell,,7/8/1926,MI,D,Yes,1/7/1997,70.5,,
105,house,H000814,Amory,,Houghton,Jr.,8/7/1926,NY,R,Yes,1/7/1997,70.4,,
105,house,B000104,Cass,,Ballenger,,12/6/1926,NC,R,Yes,1/7/1997,70.1,,
105,house,S001044,Robert,,Stump,,4/4/1927,AZ,R,Yes,1/7/1997,69.8,,
105,house,M000834,John,Joseph,Moakley,,4/27/1927,MA,D,Yes,1/7/1997,69.7,,
